-1.049888662799413341e-01,1.642924553535621557e-01,-1.092383347399090016e-01,-1.560429578647017923e-01,-8.974951282143593667e-02,4.911069204801879994e-03,-2.463093772827862349e-02,-1.635249780142509005e-02,7.892782978665167926e-02,-1.532134437676201111e-01
-1.049888662799413341e-01,1.642924553535621557e-01,-1.092383347399090016e-01,-1.560429578647017923e-01,-8.974951282143593667e-02,4.911069204801879994e-03,-2.463093772827862349e-02,-1.635249780142509005e-02,7.892782978665167926e-02,-1.532134437676201111e-01
-1.049836655993308110e-01,1.330979426701557611e-01,1.142730898524494110e-01,1.913186624552870030e-01,-8.939422427496565571e-02,1.488209992201269538e-01,1.578665476528330613e-01,-2.857607487949520922e-02,7.884570171011678896e-02,-1.532213158572184319e-01
-1.049836655993308110e-01,1.330979426701557611e-01,1.142730898524494110e-01,1.913186624552870030e-01,-8.939422427496565571e-02,1.488209992201269538e-01,1.578665476528330613e-01,-2.857607487949520922e-02,7.884570171011678896e-02,-1.532213158572184319e-01
-1.049836655993308110e-01,1.330979426701557611e-01,1.142730898524494110e-01,1.913186624552870030e-01,-8.939422427496565571e-02,1.488209992201269538e-01,1.578665476528330613e-01,-2.857607487949520922e-02,7.884570171011678896e-02,-1.532213158572184319e-01
-1.049836655993308110e-01,1.330979426701557611e-01,1.142730898524494110e-01,1.913186624552870030e-01,-8.939422427496565571e-02,1.488209992201269538e-01,1.578665476528330613e-01,-2.857607487949520922e-02,7.884570171011678896e-02,-1.532213158572184319e-01
-1.049836655993308110e-01,1.330979426701557611e-01,1.142730898524494110e-01,1.913186624552870030e-01,-8.939422427496565571e-02,1.488209992201269538e-01,1.578665476528330613e-01,-2.857607487949520922e-02,7.884570171011678896e-02,-1.532213158572184319e-01
-1.051164759311871144e-01,-1.859844075793536944e-01,1.461065433733759744e-01,1.751910930402222066e-01,-8.900188229503282200e-02,-1.847968192918246766e-01,1.682488779532861634e-01,-3.718683501132390157e-02,7.885346823009517503e-02,-1.524581420136602583e-01
-5.915184388754685108e-03,-1.859844075793536944e-01,1.461065433733759744e-01,1.751910930402222066e-01,-8.900188229503282200e-02,-1.847968192918246766e-01,1.682488779532861634e-01,-3.847707254521597064e-02,7.885346823009517503e-02,-1.524581420136602583e-01
-7.171263781391601366e-03,-1.859844075793536944e-01,1.461065433733759744e-01,1.751910930402222066e-01,-8.900188229503282200e-02,-1.848579202802652921e-01,1.682488779532861634e-01,-1.513627542170586406e-02,7.885346823009517503e-02,-1.524581420136602583e-01
-1.092630090213031757e-01,-1.859844075793536944e-01,1.461065433733759744e-01,1.582026701374089905e-01,-8.900188229503282200e-02,-1.847968192918246766e-01,1.682488779532861634e-01,-3.847707254521597064e-02,7.885339103771624170e-02,-1.524581420136602583e-01
