0.086931974,1
0.525233626,0.1041666
0.644613028,0.1041666
0.353554189,0.2041666
0.313223124,0.1458334
0.163552567,1
0.511096895,0.0958334
0.22843492,0.3775
0.298761189,0.2213888
0.467016459,0.1166666
0.615256429,0.0708334
0.450804621,0.3041666
0.341874957,0.3572222
0.417798936,0.0958334
0.233138174,0.1930556
0.371332258,0.1285714
0.383664519,0.1178572
0.349726647,0.1987302
0.388797194,0.1730158
0.394626647,0.1385506
0.34802565,0.0942858
0.376931727,0.122876
0.384512246,0.3129072
0.387991637,0.1923808
0.297364265,0.1
0.285010904,0.0833334
0.293780386,0.4438094
0.36375913,0.0983334
0.295615822,0.0625
0.318608254,0.0971428
0.240042254,0.2253246
0.321538508,0.2733334
0.358923435,0.1363246
0.213020369,0.1264956
0.288892686,0.0416666
0.321861655,0.328547
0.348736882,0.14
0.331184149,0.6005556
0.336295128,0.5880952
0.213991091,0.2002562
0.330537409,0.207013
0.276323974,0.145
0.231913656,0.1133334
0.348764718,0.2017858
0.234597296,0.35
0.384426534,0.1364356
0.270234168,0.7540692
0.350858033,0.2389278
0.258505046,0.1260504
0.332381666,0.0767858
0.268599331,0.245
0.331696898,0.2541666
0.41138339,0.1397728
0.262888312,0.14831
0.275493443,0.1057142
0.25897494,0.317316
0.224078342,0.1083334
0.408890486,0.159091
0.25723812,0.05
0.259161711,0.1615384
0.264406979,0.391865
0.337839931,0.15
0.312175483,0.1295454
0.39042902,0.2355556
0.334057868,0.3070028
0.223438591,0.210606
0.211110756,0.195238
0.248271659,0.1166668
0.338284492,0.0678846
0.268719137,0.1538094
0.291849196,0.2419048
0.330472469,0.1
0.370681435,0.2564674
0.30757314,0.2124676
0.304235756,0.085
0.275429428,0.175
0.315495819,0.2289044
0.318600833,0.075
0.296843678,0.2990476
0.350846112,0.3179258
0.337697357,0.1610606
0.247689098,0.0681818
0.199738696,0.2742856
0.276220113,0.1489898
0.301699251,0.09
0.231624603,0.1802808
0.352982193,0.2671716
0.455279589,0.0461538
0.182938188,0.0569444
0.339001477,0.2486904
0.316214591,0.2966666
0.317474455,0.1068628
0.286001742,0.4
0.267511308,0.2474746
0.258526117,0.1507546
0.294551313,0.090909
0.339653254,0.3421182
0.32564953,0.1765384
0.293676734,0.3828572
0.323519439,0.2111112
0.161713168,0.2163636
0.244713664,0.1570706
0.285403401,0.1492424
0.318017513,0.2788888
0.291414261,0.3343434
0.328236341,0.0663248
0.335126042,0.4048168
0.316593379,0.2079364
0.309761107,0.2254544
0.303787142,0.1353246
0.329031289,0.1357692
0.244806051,0.1648968
0.28727603,0
0.272232592,0.3722222
0.393479407,0.1655302
0.356220931,0.1644444
0.313602984,0.2047968
0.318478674,0.17
0.235949129,0.2285714
0.350886345,0.0619048
0.235763043,0.145
0.321552396,0.2177778
0.279684335,0.2942858
0.31247589,0.0761112
0.311777592,0.387222
0.354700178,0.3166666
0.299586028,0.3177476
0.289527893,0.208376
0.347648919,0.1666666
0.363482267,0.248718
0.227708817,0.3773808
0.297417521,0.4684314
0.32135278,0.2468132
0.251230329,0.0727272
0.277018607,0.2545454
0.283768982,0.1230158
0.258250147,0.5387878
0.332282841,0.2720512
0.414866537,0.2266668
0.346735567,0.2333332
0.312362611,0.407974
0.251415253,0.2322222
0.37368983,0.2502524
0.323108673,0.2098396
0.314135969,0.1742858
0.373431683,0.1666666
0.334798485,0.3733332
0.270596355,0.0555556
0.345245779,0.3619048
0.334673882,0.3394048
0.317666203,0.1001262
0.309011132,0.0819048
0.393693417,0.2879366
0.247434661,0.275
0.231287166,0.2089742
0.306277096,0.1892858
0.201406524,0.3288888
0.23678872,0.2777778
0.358479083,0.025
0.307547629,0.2997198
0.295189261,0.0833334
0.29084602,0.0441026
0.292458385,0.169365
0.244443655,0.2931068
0.150052145,0.4736508
0.297120333,0.2817648
0.327779591,0.079365
0.288084954,0.3123718
0.268474162,0.53
0.192656428,0.2185714
0.246454984,0.2785714
0.301598102,0.3943724
0.281599522,0.3442648
0.35752818,0.1788888
0.32929939,0.2324676
0.207991198,0.3279914
0.340316355,0.3220512
0.35894236,0.5756494
0.288133562,0.2723076
0.313921303,0.2389898
0.247531861,0.2257142
0.315288931,0.159365
0.236585051,0.2980626
0.286355495,0.2295238
0.321935087,0.1953572
0.199406296,0.4779554
0.280625105,0.2367424
0.164159656,0.4808802
0.349373996,0.2207692
0.352524579,0.2009198
0.303518593,0.0733334
0.234285265,0.1431818
0.219328433,0.1753846
0.365084946,0.25
0.337971359,0.4328204
0.245228261,0.1847008
0.268880427,0.3214286
0.260948718,0.187619
0.1604525,0.1848486
0.401213348,0.2166666
0.194110349,0.305876
0.244528532,0.2133334
0.272133738,0.44
0.435791671,0.2564102
0.317965925,0.161111
0.360865861,0.1212454
0.233653873,0.02
0.377037883,0.0785714
0.201998025,0.4960316
0.238022655,0.4257574
0.354543328,0.3086812
0.173825264,0.0766666
0.255169064,0.1987444
0.264029294,0.2248484
0.25742057,0.085
0.401181042,0.4816666
0.347290486,0.3643938
0.31921643,0.228205
0.314198554,0.1681818
0.283917278,0.4307692
0.296821356,0.2007936
0.266814053,0.5789742
0.277249962,0.0889754
0.387414306,0.2848486
0.338206977,0.1880302
